Id,Prediction
10555,5996642.983992853
10556,5361332.65041886
10557,3859088.7495361147
10558,4498290.28366982
10559,4037546.7184602106
10560,3906800.163964472
10561,5151634.310023438
10562,4501963.385354376
10563,3933616.9008930167
10564,3987216.116948245
10565,3577832.516380275
10566,4106791.7292327066
10567,4693575.788156891
10568,4751860.578938422
10569,4734345.254957387
10570,3496778.75622314
10571,4009676.749992004
10572,3506504.3090786547
10573,3936952.3834731104
10574,3672694.5354836388
10575,4760904.694951353
10576,3810933.3519013426
10577,4289364.1365522025
10578,3588713.785255206
10579,3575447.6879296503
10580,5291871.788224055
10581,4800963.930762366
10582,4817398.520301532
10583,3805914.1366623454
10584,4297678.248281736
10585,3961883.0667785495
10586,4097459.50384647
10587,4186933.02895854
10588,3951567.1423085206
10589,4281153.60761706
10590,4547688.861108907
10591,4517183.0605359385
10592,4099795.2626793403
10593,3859401.6532263462
10594,3832012.3675434403
10595,4631040.403041365
10596,4620891.138303496
10597,4879853.869965334
10598,4600210.643681109
10599,4854336.045958128
10600,4393909.727773008
10601,4409412.812912014
10602,3917305.4079795815
10603,4329604.810830152
10604,4330282.267656974
10605,4983912.737446369
10606,4639521.724786195
10607,3920716.092267081
10608,3754365.568178654
10609,3644752.714041154
10610,4620137.999743994
10611,3387176.395477249
10612,4525650.817874122
10613,3697130.3359668567
10614,5971782.587029014
10615,4640223.157640171
10616,3892272.49846902
10617,4350530.224376883
10618,4422636.167566076
10619,3447242.7129181037
10620,4523357.909401497
10621,3857274.126673537
10622,5178727.106227278
10623,4305305.448221124
10624,4227078.142218134
10625,4142707.068543612
10626,3366174.8585559805
10627,4024748.2874864624
10628,4636290.958109563
10629,5216979.665388145
10630,4270167.674070134
10631,4255698.369575583
10632,3985540.576822204
10633,4848219.417901104
10634,4041715.4386403747
10635,3230653.158513299
10636,4758189.8882591175
10637,3826660.6230735937
10638,5027767.351114766
10639,5935621.419719737
10640,3765186.7982030967
10641,4771921.175929225
10642,4195025.5312206745
10643,4113445.7060388434
10644,5132156.32055386
10645,3870860.5429102993
10646,4606367.33983493
10647,3787124.9946053023
10648,3787442.5092631606
10649,4625701.860390178
10650,4848181.003709541
10651,4399360.573565619
10652,4738238.28273256
10653,4354532.384813535
10654,4074377.8772323765
10655,4085556.3565206802
10656,3573418.5536477743
10657,4537951.9155231975
10658,3983182.770840716
10659,3622360.863643327
10660,3764748.653453552
10661,4823995.079975549
10662,4380855.296339642
10663,4259005.887601859
10664,3998854.466765506
10665,5762506.010030111
10666,3423286.178371255
10667,4971939.94719533
10668,4247924.176447941
10669,6291306.095248179
10670,4709275.535721561
10671,3975531.426299974
10672,5070666.065552252
10673,3991029.1129840626
10674,3959142.8192427517
10675,3655597.1593196983
10676,5019352.0995400045
10677,4038771.6592520024
10678,3623805.430109255
10679,4185659.2381449277
10680,4095976.3148052343
10681,3288684.832769839
10682,4416576.131897252
10683,4460089.110677233
10684,4534489.948746954
10685,6281702.9624947235
10686,4781761.588477438
10687,3553135.055639165
10688,4673938.026126542
10689,4536186.784478684
10690,3716357.289474082
10691,6241736.94757227
10692,4292168.28066165
10693,3449479.668775047
10694,4631166.4568733545
10695,3839255.726112245
10696,4841855.06461967
10697,3705756.0976415924
10698,3599380.7482007667
10699,3878312.555001951
10700,5299292.9758824
10701,4691724.76292821
10702,4751495.484328171
10703,4018597.5148704886
10704,4148091.936983225
10705,2982294.6681976817
10706,3953348.2840440255
10707,5322360.943254182
10708,3599289.8388064518
10709,4732281.715457249
10710,6527754.3757142965
10711,4482600.55357508
10712,5517620.567938549
10713,3624837.595109274
10714,4158432.4836437316
10715,4933686.128911679
10716,4603025.665965647
10717,4405568.041084937
10718,4774780.9322311515
10719,4579513.474006194
10720,5174419.976871003
10721,4666102.969308558
10722,4268439.000795756
10723,4130912.3305938067
10724,4994213.317844966
10725,4179929.439157185
10726,4276574.255468094
10727,4413688.978908838
10728,7487082.596742851
10729,4496516.605015788
10730,4439633.23027619
10731,4404882.163301425
10732,3138748.332936859
10733,4002511.920898956
10734,4544499.851736126
10735,4105760.6424273984
10736,4378460.901948376
10737,4543825.835927576
10738,3879554.2646710165
10739,3700284.6210304657
10740,4136082.5729975444
10741,3694588.559513554
10742,5323975.086998881
10743,3879471.3566199453
10744,4370423.672089959
10745,5382698.106215739
10746,4010616.6701519806
10747,4368733.5724395495
10748,3436219.8217240027
10749,3826267.7884557713
10750,4417747.220821995
10751,4676049.582353894
10752,4493657.434645053
10753,5136176.795050251
10754,4731587.278529326
10755,3334813.650798173
10756,4400674.835224871
10757,4089989.4863792104
10758,4808972.905949756
10759,4037895.443051948
10760,3963812.573066413
10761,3874570.4809862645
10762,4178675.044124704
10763,4285705.295819622
10764,5445167.59496038
10765,4699037.373622557
10766,5049753.396627492
10767,4302844.398969633
10768,4643298.35031449
10769,4384240.415857832
10770,4540038.163593753
10771,4607647.201387503
10772,4122364.733993234
10773,3738662.0327395853
10774,4313123.693206456
10775,3396814.6682804762
10776,3631533.632704638
10777,4068576.6924563656
10778,3966463.953992498
10779,4974914.849752896
10780,4521724.123545084
10781,4048147.1079998566
10782,4143476.757502746
10783,5475286.275409244
10784,4594512.625215622
10785,4291664.537848226
10786,5594345.88149202
10787,3379632.4949837574
10788,4795085.4736308465
10789,4513357.816840745
10790,4712562.45391182
10791,3674918.2550109886
10792,4158332.317262907
10793,4966696.644523872
10794,4571174.501713861
10795,3753289.0735696396
10796,6458505.016707091
10797,4039660.674229227
10798,4535018.966090062
10799,5241710.602724437
10800,4009742.8529796316
10801,3879120.7793054627
10802,4042515.454477219
10803,4856982.925160794
10804,4251247.682534394
10805,4668791.060934741
10806,4637097.304863444
10807,4871361.12820397
10808,4894202.503925789
10809,4261539.236521597
10810,3758812.841636792
10811,3347049.011794066
10812,5194592.1242993865
10813,4239283.433717071
10814,3159805.9090550384
10815,4853543.799087983
10816,3904269.7111610123
10817,3057671.9451370537
10818,3928344.2416729257
10819,4418592.424683991
10820,3730037.0603918526
10821,4153637.942494801
10822,4626774.463709755
10823,4116206.0838364325
10824,3757526.2307755873
10825,5242688.153038905
10826,3130629.910048803
10827,4044069.449148106
10828,4347540.571538388
10829,4584782.814335524
10830,4602709.441194874
10831,4649200.071309716
10832,7040389.026676011
10833,4607533.143168567
10834,4715756.179161639
10835,4649647.3249534825
10836,3279905.5278194253
10837,4034265.2313540257
10838,3913604.816265293
10839,3613194.982397259
10840,4908954.183888673
10841,4584633.3361051995
10842,4377316.1559209395
10843,5238802.551072114
10844,4988917.4296682635
10845,5416593.969289156
10846,5001573.0722490335
10847,4436078.676224226
10848,3843534.614962375
10849,4622454.728923446
10850,4380124.492919451
10851,4150690.847831608
10852,4599121.387884817
10853,4731100.370214022
10854,4223097.585295495
10855,3838587.896978234
10856,4411212.889076992
10857,4637760.193505254
10858,3943119.003163294
10859,4221777.313531034
10860,4492237.369081043
10861,4380584.214434827
10862,3636204.1812221343
10863,4454816.0528981555
10864,7292723.191552995
10865,4838027.623829978
10866,3231538.6227939683
10867,4312612.536212794
10868,3919700.5706755216
10869,5096339.299534922
10870,4143650.8774074903
10871,4300312.857852662
10872,3756622.9537458434
10873,5390248.899409639
10874,3637491.8309206017
10875,4540725.992362798
10876,4673845.385424713
10877,4337555.474458681
10878,3346571.8069117446
10879,3250261.861871485
10880,4285948.363694283
10881,4337080.962069608
10882,5209749.457451506
10883,3865013.3772413614
10884,3862603.0522620534
10885,3813649.7532104105
10886,3235579.2327841287
10887,4150152.0942915906
10888,5044678.931084641
10889,3528313.703192379
10890,4776403.040641794
10891,3585979.98005637
10892,4393511.193867348
10893,5856654.245015759
10894,3990174.0584305916
10895,5039338.18479218
10896,3556106.0607948895
10897,4053883.0245554685
10898,4557316.597646884
10899,5309689.159294766
10900,3892065.550562759
10901,4280540.962556969
10902,4637513.746396954
10903,4362012.830147448
10904,3990292.7075697724
10905,3983838.409124233
10906,4529758.291421698
10907,3556075.6392337605
10908,3667105.271334169
10909,4136837.464727999
10910,4375335.729722338
10911,6146207.112406874
10912,4506499.663985333
10913,4910699.186879421
10914,4517640.134866944
10915,7011611.450613248
10916,3918313.2472500973
10917,4248372.84662852
10918,3559624.139449294
10919,3797333.821998717
10920,6166711.782842325
10921,4449880.5555976
10922,3725991.1893659434
10923,3990021.674582275
10924,5535338.031958632
10925,5975219.543095275
10926,5223476.866059495
10927,3365743.7880599895
10928,4884410.195593086
10929,3998330.658150877
10930,4627357.841790006
10931,3434004.7330947085
10932,5046100.447213287
10933,5034481.337317999
10934,4614168.507161141
10935,3309466.8648253786
10936,4106388.623450227
10937,4084055.3976611197
10938,4637261.429690626
10939,5848311.643036604
10940,5160598.182261303
10941,4950137.7070447225
10942,3708881.0602437947
10943,5250952.648241193
10944,4075207.166337186
10945,5190730.919019152
10946,4719684.194714769
10947,5160517.313880025
10948,3055022.5720336097
10949,4200586.053395116
10950,4526498.294184753
10951,5209181.863026389
10952,4059219.8735108734
10953,4189324.594925898
10954,4378310.940001485
10955,4187910.5949621005
10956,3463052.889543067
10957,5539555.925139549
10958,4343891.853263393
10959,5270279.758146463
10960,3396987.0168128135
10961,3690291.035691064
10962,3586174.418095392
10963,4062670.535893315
10964,4919174.763511114
10965,4429478.142942413
10966,3264422.689217811
10967,4594366.892440703
10968,3699955.6772123603
10969,3845529.8202710724
10970,3984649.551498779
10971,4134662.722786705
10972,4325873.64655951
10973,3196408.8738435484
10974,3082821.550867805
10975,3884709.316668728
10976,3958141.002263602
10977,4902636.5550764045
10978,4284868.942125566
10979,4495402.555606901
10980,3771064.3869753373
10981,4427365.843296154
10982,5020894.420217835
10983,4845584.868684025
10984,4167352.909025273
10985,5694138.690278055
10986,3131646.3287000353
10987,4209597.878790385
10988,4188433.846569147
10989,3415356.285385932
10990,4484904.07788926
10991,4705125.394738617
10992,3275351.829053869
10993,3523292.5491691087
10994,4539056.463081258
10995,4136152.6444286346
10996,3754197.9403985473
10997,6083196.9168434795
10998,4298044.270175221
10999,3439742.0822159345
11000,5049091.948838621
11001,4320547.81129574
11002,4018074.9572695843
11003,3867233.439169996
11004,4801280.417939932
11005,4258329.016149473
11006,3638440.3850113708
11007,3674056.2927327305
11008,3405422.8710607174
11009,4396957.505727231
11010,5041817.3115316285
11011,4415484.32660083
11012,3922193.33020554
11013,3146480.8400518154
11014,5091726.334991224
11015,3999377.424695842
11016,4499656.181712395
11017,4463408.559402777
11018,4039768.029174089
11019,4052903.6405276316
11020,4162261.7172612105
11021,4181270.6454840265
11022,5321874.183197659
11023,3892184.269598151
11024,4009962.9016563157
11025,4296785.765605016
11026,3850783.5888220132
11027,3441595.7407451696
11028,4268415.810682733
11029,4377621.696745756
11030,4268283.807636086
11031,4686865.271445527
11032,5062963.813500309
11033,4104811.6470308574
11034,3390242.544112255
11035,4781673.696186239
11036,5488360.130560031
11037,4761505.525131879
11038,4336815.3720730655
11039,4089707.1622147295
11040,7201679.115321574
11041,3572245.5129190325
11042,4236959.401059236
11043,4371589.782884652
11044,3812943.2646582145
11045,3948697.3941558693
11046,3735017.7090095747
11047,5028225.754398284
11048,4079759.2046259027
11049,4390908.705897537
11050,6847798.633431143
11051,3557763.1775544276
11052,3599971.262914154
11053,3385629.7651398266
11054,4434350.490866013
11055,4878320.944717956
11056,2726024.525117014
11057,3291879.370127683
11058,5444852.308356498
11059,4140565.746026412
11060,4481522.505709931
11061,6069469.4749394925
11062,3870190.3744887193
11063,3488962.0624155723
11064,3998568.9947987944
11065,4297019.793909663
11066,4324484.546875564
11067,3375315.5712069594
11068,3729627.7117995764
11069,4318585.818541291
11070,4258126.339340503
11071,4498673.594275784
11072,4493519.347780578
11073,5479795.276515015
11074,4448333.209295423
11075,3747517.055488077
11076,4180028.9354186943
11077,4714978.266483243
11078,4328390.108911536
11079,4216855.111166566
11080,2761792.492084632
11081,3656839.73830347
11082,4375087.888066083
11083,3171858.0402408675
11084,4403759.608226161
11085,6440774.157114373
11086,4592770.031592969
11087,3962190.842280512
11088,4664854.01489439
11089,4543350.975993926
11090,4012297.848186707
11091,4989585.464420964
11092,4556629.1147307325
11093,4056497.337182507
11094,4658644.217330543
11095,3351760.6537623694
11096,3208465.9227247783
11097,3676038.9186479473
11098,6604031.151939559
11099,5390788.177362833
11100,4754592.183041499
11101,3626538.6330144797
11102,4521747.498265407
11103,4130101.828826686
11104,3682114.2516645747
11105,4301486.633776163
11106,5257660.28710384
11107,4217628.964512446
11108,4004491.77911995
11109,6917253.77755466
11110,4187774.8184407433
11111,3996136.4253582186
11112,4653458.522864697
11113,4123523.6424377863
11114,3811599.8749041143
11115,3860336.779928703
11116,3303248.6645323485
11117,4321821.017235479
11118,3914473.57454458
11119,4016200.252922667
11120,4594397.848518116
11121,4707985.712756171
11122,3583674.1723576705
11123,4967747.165705664
11124,4827158.899783156
11125,3657316.6412169305
11126,4323227.38159098
11127,3620274.310304682
11128,4663985.131116222
11129,3457131.4254870997
11130,4455732.433041268
11131,4753198.450372185
11132,7073423.945106465
11133,3567376.641636453
11134,4420191.590721901
11135,4146056.0054038577
11136,5211815.17926013
11137,3216048.575688387
11138,4573605.577896633
11139,4127691.181539259
11140,4279831.348242225
11141,4042799.04563092
11142,5210173.219373107
11143,5123015.033698842
11144,3927371.5046454044
11145,4324371.457368584
11146,3237287.917930242
11147,3733055.38417243
11148,4253862.977032149
11149,3799809.129734494
11150,4032425.328277166
11151,4283277.804733697
11152,4720541.868997168
11153,6042791.62341339
11154,3933414.478226022
11155,3973882.8247338575
11156,4525977.486836288
11157,5862936.94210409
11158,4370297.121586126
11159,3735478.2836700566
11160,4568422.209472687
11161,4304721.128287045
11162,3845278.8555356394
11163,4253534.876478765
11164,4781290.479283236
11165,4698412.769511337
11166,3870883.1270335326
11167,4708029.0637248745
11168,5727065.093624658
11169,4706281.433881864
11170,4208733.296281595
11171,3802495.2160313074
11172,3842764.3464450617
11173,4758714.778042951
11174,3467815.597327993
11175,3888174.318012119
11176,4224719.823554167
11177,4119026.037408727
11178,4498346.2878667405
11179,3699628.5720128533
11180,5261714.724530177
11181,4187859.215192916
11182,4398468.140690487
11183,5016597.2798564285
11184,4068367.564861521
11185,4916832.724368934
11186,5102918.745808827
11187,4190281.557338032
11188,4692982.47230159
11189,4303590.136187901
11190,3871523.546000235
11191,3738785.8922926295
11192,3988809.1511782855
11193,4267793.6027311
11194,3374857.0217265408
11195,3520701.7045534193
11196,3638202.910643607
11197,4262528.470415632
11198,4443902.8496638695
11199,3734543.33594488
11200,3274323.4969176045
11201,4550002.148623643
11202,5493927.927390926
11203,4425708.406683252
11204,4722417.908449821
11205,3212432.627239508
11206,4760667.491385912
11207,5156299.4254645575
11208,4163973.2753515523
11209,4152633.0260878806
11210,4507359.790245308
11211,4712332.758879884
11212,4085176.8604066335
11213,4276405.972382476
11214,4567629.816496872
11215,4831156.046651046
11216,3842648.243177945
11217,4096627.3164687306
11218,4742865.873485357
11219,4394561.778783494
11220,3098021.3438471924
11221,6181870.322854244
11222,4006483.826433484
11223,4122168.2145040524
11224,4530029.126343591
11225,3534995.215990006
11226,4736054.794278476
11227,4141353.013544146
11228,3780284.5310147125
11229,3022609.705120449
11230,3202601.2424234487
11231,4719456.854541519
11232,4364900.946646199
11233,5065323.724860612
11234,3966260.148378934
11235,4253009.726789977
11236,4764594.538955164
11237,3671369.649243856
11238,6186747.684613253
11239,3302946.467348325
11240,3213460.735148063
11241,4320330.018485101
11242,4107136.6809194493
11243,4819347.293997124
11244,3899829.2878392264
11245,3710784.246981586
11246,4320961.339042095
11247,8040908.140187789
11248,4173025.4373656516
11249,3516519.1105204825
11250,4198872.866212278
11251,4025818.9398844005
11252,4549436.572136198
11253,4083888.473181936
11254,3825362.200910402
11255,4455021.248172972
11256,4607007.647889304
11257,4852685.4517936
11258,3340482.621260502
11259,3734953.760309129
11260,3854738.3629277023
11261,4107094.9526734794
11262,4050346.8898680843
11263,4194534.6820370285
11264,4173912.4064885625
11265,4307329.9792443905
11266,3579262.725366056
11267,4727838.734434654
11268,5447616.773446297
11269,4655189.598287195
11270,3693939.169834325
11271,6139101.9125265535
11272,3998417.4285447756
11273,4232199.444078692
11274,3422957.462424938
11275,4752966.696469749
11276,4561409.926271679
11277,4168365.203449977
11278,3816461.06434015
11279,4553115.375504173
11280,4327595.369430625
11281,4349851.644912309
11282,5481334.232789198
11283,4704048.974999128
11284,3866602.497186596
11285,4223769.170890996
11286,3578087.7790406016
11287,3751867.8951709275
11288,5006283.386421667
11289,3565440.761059395
11290,4121165.9851326407
11291,3143582.343877057
11292,5013431.157181134
11293,3927989.559022048
11294,4920832.934434321
11295,4190150.5344913527
11296,3683312.579038604
11297,4962456.011240124
11298,6380993.0638428675
11299,4197012.282365085
11300,3961852.3054999895
11301,4460441.79883669
11302,3138559.146141773
11303,3745982.837703904
11304,5348941.391155521
11305,3950559.1409735465
11306,4191870.1953169233
11307,4513044.759652491
11308,3738605.3923638593
11309,4396390.097387848
11310,4307712.493692781
11311,3592475.5330960387
11312,4806711.541992681
11313,4359824.19795437
11314,3851984.9767152183
11315,4102337.9906705557
11316,4468517.837005637
11317,3665093.5140311327
11318,4785387.978775744
11319,3939563.617874017
11320,3567456.6900983574
11321,3510788.582325154
11322,4288741.840072411
11323,3835195.6287137875
11324,4747085.24294178
11325,4142963.0832546186
11326,4080661.0862319586
11327,5592091.7593934825
11328,4348159.322824295
11329,3630903.5502082915
11330,4188317.7951628496
11331,4571574.508164134
11332,4335528.820852552
11333,4561510.437907111
11334,4028389.812963864
11335,7476338.544526205
11336,4119733.9374308106
11337,3217597.126147827
11338,4202726.097713656
11339,5548166.604940721
11340,5903067.807903456
11341,3830900.790516057
11342,3831204.0080408924
11343,4131419.7720191167
11344,3795303.062653962
11345,4125954.6096368744
11346,3817043.7564608767
11347,3944026.7862269403
11348,3601329.45266507
11349,3915063.0808549547
11350,4097457.0387672954
11351,3710225.163551095
11352,4850175.351614693
11353,3627396.858884721
11354,4216740.470033065
11355,4665668.603304055
11356,4297759.729950789
11357,4816218.99175679
11358,4490488.557781335
11359,3715665.5928691826
11360,4657123.96307585
11361,4381333.377418412
11362,5545216.97292999
11363,4367824.528709619
11364,4023573.648206811
11365,5449618.226340202
11366,4628106.622435887
11367,4296393.844391771
11368,5090697.877926765
11369,4377078.722141869
11370,4030386.578315394
11371,4241800.4833451435
11372,4859263.531896123
11373,4422014.103240165
11374,4826458.589431344
11375,4123327.3474025973
11376,4568549.421460086
11377,4669214.632020832
11378,6493671.695477837
11379,3766576.133605513
11380,4433240.381339305
11381,4882090.664066268
11382,4547689.396334447
11383,4128626.8272029753
11384,3808330.697985999
11385,3066919.084993657
11386,3811658.273648417
11387,3329088.993410039
11388,4292604.403888941
11389,4368310.526031579
11390,4457180.384961296
11391,3691006.54579622
11392,5236070.3451229865
11393,5246840.222976138
11394,3451452.416935561
11395,4061847.715321397
11396,4596349.990410302
11397,5273159.481358719
11398,3369762.786114438
11399,4574653.297751075
11400,4445055.656711577
11401,4936796.95338439
11402,4717194.930270221
11403,3350007.319286105
11404,3958731.6518702055
11405,3982412.632309917
11406,4258908.74317292
11407,4106799.233465105
11408,4330629.997942168
11409,4342357.013773714
11410,4265972.778351107
11411,5037652.669238152
11412,4499550.171895876
11413,4089003.5986474757
11414,4316018.710084199
11415,4310870.350853091
11416,3302903.592866682
11417,3968285.451583536
11418,4431085.743556804
11419,4475069.063362894
11420,4435578.240535025
11421,3596703.759685597
11422,4287260.1542896675
11423,4877328.405404887
11424,4177134.47663828
11425,3742019.074128383
11426,4059412.18627213
11427,5019527.722116149
11428,4926602.345795538
11429,3858770.707460876
11430,3776931.039884364
11431,4498075.233706771
11432,4782708.360244728
11433,3329341.476259582
11434,3790058.487757163
11435,3486507.5851830705
11436,4142832.5467386623
11437,6732196.478905619
11438,5567218.198875692
11439,5384597.404266034
11440,3766069.6078484803
11441,4002964.330803069
11442,4306531.440471146
11443,4151192.4033759614
11444,3535672.347474461
11445,3795167.200217631
11446,4383426.822651292
11447,5056972.447555367
11448,3525550.2683304045
11449,5075484.393127834
11450,4585442.539884396
11451,3314000.240581562
11452,3476846.3255345863
11453,4063687.9003669387
11454,4055370.0416372376
11455,3697601.5846441635
11456,3932925.8021864933
11457,5537409.841133007
11458,3708957.6962215444
11459,4668663.444860879
11460,3977077.835284746
11461,3789433.2010628185
11462,3406830.6673730956
11463,4172758.9681681087
11464,3760998.829979272
11465,3773155.0058742245
11466,4444789.737873201
11467,5447182.665000835
11468,3892075.1522719474
11469,4342973.531355009
11470,4419412.264655058
11471,3762875.873772159
11472,4170428.5426585786
11473,4348628.949703601
11474,3922918.9107401855
11475,4181372.2888613306
11476,5017690.135790733
11477,3885690.393747293
11478,3860984.266589662
11479,4860586.187941829
11480,4053150.5547982077
11481,4411335.072372137
11482,5249377.229491339
11483,3473817.723720259
11484,3773035.6236081547
11485,3307952.7768075727
11486,3800893.2670218474
11487,3886397.4735640213
11488,4072547.5841998262
11489,4552085.472498556
11490,3371160.620774577
11491,4792875.1748347245
11492,4937283.528717082
11493,3545362.596621589
11494,3166182.486253535
11495,5201260.9041448105
11496,4010202.8626611303
11497,4387546.183032188
11498,4023708.755297856
11499,4344700.796847915
11500,4647474.240100459
11501,4783268.802134811
11502,3995237.64493074
11503,4527306.747522093
11504,3785784.983876003
11505,3705046.288907967
11506,4558492.194824872
11507,5039576.850799362
11508,4431658.92789166
11509,4089596.5782984653
11510,3813783.8805094752
11511,5019900.446112123
11512,3746893.871350866
11513,4175847.4767309
11514,4583066.54641299
11515,4217827.260049195
11516,5409339.627765377
11517,5137242.412474196
11518,4376685.586939877
11519,3722012.226538098
11520,4195565.699628504
11521,4768156.47846754
11522,4041430.627300112
11523,3482753.317556865
11524,5062437.432556471
11525,3882003.619061777
11526,4899167.54481045
11527,5145390.4506701855
11528,4275486.194989545
11529,4829414.1521101715
11530,5469926.101040557
11531,3636621.290737473
11532,4929092.0140195405
11533,4364794.935584358
11534,5038314.71582068
11535,4592912.262232127
11536,4319917.483487086
11537,4199381.747539281
11538,4173753.2842470957
11539,3922988.411184316
11540,4213482.042056983
11541,3847743.588638105
11542,4388895.930962698
11543,3645927.2661687224
11544,4756490.216100975
11545,4743192.942112494
11546,4483536.476176711
11547,4997484.781314945
11548,4146431.057864213
11549,3736381.3659045137
11550,3259998.721852758
11551,4139135.161059023
11552,3843133.2615178814
11553,4734750.35853694
11554,4432731.931806627
11555,6039296.762758744
11556,4054307.6303559453
11557,4637253.1073660925
11558,3993641.1696095443
11559,3774032.911819206
11560,3870055.7573972545
11561,4445569.808028583
11562,4868223.660365246
11563,4189981.373793886
11564,4580254.525632395
11565,4064070.197309372
11566,5003320.489571693
11567,5009819.313612829
11568,4635443.9385511745
11569,4524702.078420954
11570,5371101.228001235
11571,6542602.3363628425
11572,4612237.647060958
11573,3600099.720682849
11574,4339077.528363998
11575,3115008.5872412054
11576,4183060.247821395
11577,4052510.9416777384
11578,4651495.623973268
11579,4143989.3591693393
11580,4502575.2778599495
11581,4509654.458261968
11582,3478256.050759951
11583,4232424.822568624
11584,3941083.50691459
11585,4580831.566077764
11586,4625281.457915212
11587,4637406.060440112
11588,4092927.1731151957
11589,4112259.3347458597
11590,3771409.4131240407
11591,4189436.682538914
11592,3333647.1381685724
11593,4176580.3936821003
11594,4042550.9976965506
11595,5123367.088461476
11596,4353128.917453552
11597,5590231.756154711
11598,4973690.040689227
11599,4105875.197335555
11600,5033456.719710467
11601,5154704.568915771
11602,4814223.939913243
11603,4509201.92461762
11604,4409520.6291417
11605,3788820.2896601274
11606,3899632.6601376296
11607,4279448.688838192
11608,4122430.087720475
11609,4207463.1953864265
11610,3692147.72047331
11611,4552275.996770587
11612,5133980.3423622735
11613,4144684.559308452
11614,4280929.163986514
11615,3779420.237092637
11616,3782843.1410672395
11617,5655329.40969155
11618,4696235.397705977
11619,5163364.438237899
11620,4593453.531183055
11621,5685204.915971425
11622,3494088.298703436
11623,4554026.304048681
11624,4417724.293512284
11625,4056474.0811956762
11626,4794695.622462382
11627,4691843.162467686
11628,5437322.638080358
11629,3822106.032850534
11630,5125404.5080425935
11631,5736368.54351237
11632,3742473.658888695
11633,4226508.110479182
11634,3662530.8091934067
11635,3928667.933461688
11636,4744749.2244864525
11637,4034469.6035792767
11638,4784235.812556982
11639,3748446.560045638
11640,4434437.05804184
11641,4561958.499710607
11642,4701144.118729922
11643,4763328.898751624
11644,4311246.23113791
11645,4450793.653814848
11646,3997170.2925635753
11647,5132763.342523476
11648,4788368.624730237
11649,3944653.802319769
11650,4883895.569529665
11651,3865411.177754856
11652,4016307.840393285
11653,3965465.8601723295
11654,7228514.308112278
11655,4787010.434335671
11656,4770059.869534434
11657,4455760.962414779
11658,4825212.43772235
11659,4849923.973172986
11660,4044471.9052042896
11661,3742380.0554278507
11662,3926451.382625177
11663,5240325.527400791
11664,4935781.704160656
11665,4170461.872858439
11666,4940075.884241593
11667,3607187.4054985684
11668,3832438.930413817
11669,4396230.9172194665
11670,5020688.758723278
11671,2652917.3598302687
11672,4283898.52754661
11673,4240039.781297621
11674,4234642.470454647
11675,2928348.625905282
11676,4170516.7772542583
11677,5023888.741561481
11678,4868531.547723845
11679,5789469.1181778805
11680,3708294.403424658
11681,3914998.57123927
11682,3802200.206884116
11683,3863879.6656608935
11684,4856565.821182606
11685,4922283.361139819
11686,4500638.731580673
11687,3827968.9651771467
11688,3271015.9376740605
11689,5760152.5456682155
11690,4615804.896921751
11691,4063772.5111800735
11692,2804683.6346386373
11693,4466350.583378428
11694,3969750.8025935157
11695,4335517.3263868205
11696,4560567.185783433
11697,4344932.199324842
11698,4122442.6328392928
11699,5765576.175465033
11700,4304941.008366459
11701,4048147.1079998566
11702,3463172.697367347
11703,4891486.086483025
11704,4076592.4355911203
11705,4301272.379934968
11706,3112866.825094357
11707,3201670.9517058437
11708,4816450.446501879
11709,4566328.585620638
11710,4392229.386959104
11711,3781099.9752189885
11712,4517159.683585971
11713,4519809.70062858
11714,4176909.9587111007
11715,3971043.4440382724
11716,5197290.440956902
11717,3540526.473325997
11718,4672527.420820907
11719,4464333.474397544
11720,3898735.41968455
11721,4385545.240856198
11722,4411649.712383959
11723,3004038.8328841664
11724,4624448.396629751
11725,4248836.284877911
11726,3050485.151985393
11727,4429128.061245114
11728,3847086.8584255744
11729,3674540.1987870485
11730,4625522.392274873
11731,4623403.634098269
11732,4665311.583705414
11733,3918749.0135371527
11734,3993416.761978709
11735,3709089.4752326463
11736,3631708.432741358
11737,4358202.425068998
11738,4267885.518213475
11739,4386424.802155842
11740,5037218.005633739
11741,4118316.063280744
11742,3808210.3614070346
11743,3553741.5937804664
11744,4774059.600763375
11745,4005755.1957490696
11746,4091422.7326524397
11747,5677397.592366752
11748,3979670.24290011
11749,4285202.566327518
11750,4735984.21559097
11751,4041101.007162936
11752,5322463.1808266025
11753,4572379.241267245
11754,4224928.606807462
11755,4835599.605839071
11756,5120419.423328706
11757,3901978.729077906
11758,3968653.803972564
11759,4128215.796384839
11760,4323117.540140846
11761,5235645.1382588055
11762,4265155.38034492
11763,4120099.7821982475
11764,4438967.513413172
11765,4924037.041679882
11766,3845385.780955624
11767,3786317.825575748
11768,4727513.408541485
11769,4669647.760086545
11770,3800747.6359353284
11771,3788878.949506522
11772,4346033.251885467
11773,3949440.500407678
11774,4688495.812353412
11775,4092886.672040356
11776,4911761.346829441
11777,4084703.0644939747
11778,3899494.0269770715
11779,3246751.7518171524
11780,3267323.442931092
11781,3574630.4851331715
11782,3956956.8887996487
11783,4010644.1287685805
11784,4175406.747202586
11785,5476072.554593215
11786,5627908.1746519925
11787,4370635.702419688
11788,4621293.225575423
11789,3445495.0383510925
11790,4807169.19212082
11791,4621398.970957476
11792,5330984.267839193
11793,3872847.2400671784
